用户id	投资金额	性别	首投距今时间（天）	最近一次投资距今时间（天）	本月是否有大额回款	是否访问7天内注册	是否注册7天内充值	首投距注册时长（天）	年龄_(0,14]	年龄_(14,35]	年龄_(35,60]	年龄_(60,∞]	手机城市_一线	手机城市_三线	手机城市_二线	手机城市_五线	手机城市_四线	手机城市_超一线	手机城市_魔境	会员级别_普通会员	会员级别_白金用户	会员级别_钻石用户	最近一次登录设备_HUAWEI	最近一次登录设备_OPPO	最近一次登录设备_Samsung	最近一次登录设备_Xiaomi	最近一次登录设备_iPad	最近一次登录设备_iPhone	最近一次登录设备_其他手机	用户浏览产品期限倾向(月）_1-3	用户浏览产品期限倾向(月）_4-6	用户浏览产品期限倾向(月）_7-12	用户浏览产品利率倾向_(0,4%]	用户浏览产品利率倾向_(4%,5.5%]	用户浏览产品利率倾向_(5.5%,6%]	用户浏览产品利率倾向_(6%,7.5%]	用户浏览产品利率倾向_7%以上
1978e92a0697570b2f42a3b0685ec4a1	136800.0	0	14.0	0.0	1	0	0	0.0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0
7889032ca9a216732b3549af0fff7bec	136800.0	0	3.0	0.0	1	0	1	109.0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
951f6fd72489787fa1929499e1eadb1a	100800.0	0	7.0	0.0	1	0	0	0.0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0
66f9bd41800c50f00852a931e9ebd0dc	57600.0	1	8.0	1.0	0	0	0	1.0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
f216af93bba948e2d7a3537aaae0893d	57600.0	1	1.0	0.0	0	0	1	73.0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
df79cfad27c5b87937ca3eec6ef6f419	21600.0	1	8.0	1.0	0	0	0	0.0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
2a25a571171e6161f12d36c53026d0d9	36000.0	0	5.0	0.0	0	0	1	13.0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
bb5810fd0b7a8aa6307bb09c25040d64	108000.0	0	10.0	0.0	0	0	1	100.0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0
96de91bf0e0e148d6c04a37eb76a9b98	36000.0	1	14.0	0.0	1	0	0	1.0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
7a975b4561a34ca7972f787237177bc4	222992.568	0	14.0	0.0	1	0	0	7.0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
9bab7aedec236dc097138035866e44b6	72000.0	1	19.0	0.0	1	0	0	5.0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
1552b79bfc07f5ad63318f1cc461f042	41040.0	0	19.0	0.0	0	0	0	7.0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
7672ddbd635b4b9eccdfb76b74102119	108000.0	1	22.0	0.0	1	0	0	6.0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
f060c73c3662688d85c4724a856d22ec	7200.0	0	1.0	0.0	0	0	0	0.0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
3594564bafa922dff0bc091ecc97af3d	126000.0	1	13.0	0.0	1	0	0	1.0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
0cac4bb1e721fa4ca08e95cbb0454a68	28800.0	1	4.0	0.0	0	0	0	5.0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
c7016180fcd4d91ff1a66ba2ffb38c92	43200.0	1	8.0	0.0	1	0	0	0.0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
516dd6aaa2ae32abfaf8ecb7435cf877	122400.0	0	16.0	0.0	0	0	0	3.0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
c7c936079fba67e303b5b8fd35b6231b	72000.0	1	1.0	1.0	0	0	0	0.0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
c71103383f028ec3f8e09a8d907932d5	1152000.0	0	1.0	1.0	0	1	1	11.0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
ad252eefe58873b8c6bea9354bae4bd9	720000.0	1	23.0	1.0	0	0	1	27.0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
9c9560ccb2d2dba101487aa5472d667f	72000.0	0	7.0	0.0	1	0	0	7.0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
05fabcd545654c5f88216202a1f94f4b	72000.0	0	8.0	0.0	0	0	0	1.0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
6b46f6e166557b4ab1a35032c08202a2	4255200.0	1	7.0	0.0	1	0	0	0.0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
8810ae8a244a22a478a7b761a256dea4	108000.0	0	12.0	0.0	1	0	1	124.0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
4ae23b993cfaf9c2a29f86227a09bee7	43200.0	0	12.0	0.0	1	0	0	1.0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
4f5b31451afe2196934c7dd0d6949c57	7200.0	1	1.0	1.0	0	0	1	130.0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
6f8021cff8ccea88dfcca0273f563242	108000.0	1	4.0	0.0	0	0	0	2.0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0
c92176b18de1a599801ce1148e28d2e4	129600.0	1	14.0	1.0	0	0	0	0.0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
3b5ad7d4ca3768d9437f0d347b269e8d	1418400.0	0	3.0	1.0	0	0	0	0.0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
7f422e6843f52227ea51309a4c648eb5	36000.0	0	4.0	1.0	0	0	0	0.0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
6c0fea45aeeeeb4b218c41775f61a71b	86400.0	0	20.0	1.0	1	0	0	6.0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
cfe82a70cdd91905bfab86e50a16a262	14400.0	0	11.0	0.0	0	0	1	11.0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
e5aab3291d61d8060f3da53536d3193a	93600.0	1	12.0	0.0	1	0	0	2.0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0
08a5b9b2a06ecaa7e061daf584c49d22	1072800.0	1	16.0	0.0	1	0	1	21.0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
206f5f43df5b8cbde0caf51f623ec742	7200.0	1	17.0	1.0	0	0	0	0.0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
ea7faf00e18877f92d433458a0519cac	237600.0	0	4.0	0.0	1	0	0	0.0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
1ed7053f566064a56faae7d1cee9ef38	345600.0	0	15.0	0.0	1	0	0	5.0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
68508b4c65617b6f0cdebe71a306fb6e	21600.0	1	11.0	0.0	0	0	0	0.0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
27b4259439a08fc5dc0f120d0c001b0a	3600.0	0	5.0	0.0	0	0	0	0.0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
44ba28caac81ab12cff1c140b6513faa	367200.0	1	4.0	0.0	0	0	0	210.0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
2947d0649b0b548ec4d6c3be2ea8f5d0	7200.0	0	5.0	1.0	0	0	0	1.0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
14cd924f893496827068bc7dd3d9ab84	360000.0	0	1.0	1.0	0	0	0	0.0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
fa97fd4627d3af29be331daa67ad722e	187200.0	1	3.0	0.0	1	0	0	0.0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
3fc88e0a136ab6d63a5b65908daaeef3	21600.0	1	4.0	0.0	0	0	0	0.0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
370b06aa387045400e921c2b1df1e8c1	201600.0	0	4.0	0.0	0	0	1	132.0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0
b6efcf40da5e67ff1387e015f9e02d02	144000.0	1	23.0	1.0	0	0	0	5.0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
cc1c0e042553dc00ed74de003ead3e1a	21600.0	1	18.0	0.0	1	0	0	1.0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1
36b72f8a81c4bdbcaa533517e02d58f5	360000.0	0	18.0	1.0	0	0	0	9.0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
4c79adcf71629da03d74fe2df02589aa	7200.0	1	8.0	0.0	0	0	1	21.0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
f8b6c042daf9092e1ba3d2c52c3485a0	72000.0	1	1.0	1.0	0	1	0	0.0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
b729eecdf1ce19bbb8d46298a6b34b3b	273600.0	1	7.0	0.0	1	0	0	1.0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0
1d7497a779815596389e015441e3d375	14400.0	1	1.0	1.0	0	0	0	0.0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
3c66244da9cab894871c8a8ee7b6cd2c	7200.0	1	16.0	1.0	0	0	0	0.0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
e019adf4bbf1f6661ee6870d5bb24de5	52452.0	1	22.0	0.0	0	0	0	9.0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0
de60f420555a8a361e2a94936028cf6b	57600.0	1	1.0	1.0	0	0	0	4.0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0
0a662db18ed7cb4d66b2d9fe2c3a6154	720000.0	0	1.0	0.0	0	0	0	2.0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
46e972fc1c5627bdb9b06200ecc6710f	108000.0	0	16.0	1.0	0	0	0	2.0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0
e4a9f15cb606f69a8444fd4e5488df18	216000.0	0	2.0	1.0	0	0	1	10.0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
22192c2bfa15bc0a617f7c228678b90f	43200.0	0	1.0	1.0	0	0	0	0.0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
638c8c9d8264014f8ddac23b23b424d0	133200.0	1	22.0	0.0	0	0	1	43.0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
63351c52871d45d9300bf963ffd797ea	21600.0	1	5.0	0.0	1	0	0	0.0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
395096437b21a683249b7bd597a33eb6	72000.0	1	2.0	1.0	0	1	0	2.0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
56ca14cde27261c56b19139158004efd	57600.0	1	8.0	0.0	0	0	0	0.0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
a0ef7195dd10b4b7403b332e026fccd9	79200.0	1	8.0	0.0	0	0	0	2.0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
081df687ed3684a7937d1863260f2ebc	72000.0	0	1.0	1.0	0	0	0	0.0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
a4008d1fa477c071826877e261b66562	792000.0	0	1.0	1.0	0	0	0	0.0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
9d1b0aab95266f688b74f646fd75e6dc	144000.0	0	17.0	1.0	0	0	0	3.0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
b17718ac2feba2f2766444f9f570cc78	7200.0	0	10.0	0.0	1	0	1	87.0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0
842bb91665c8885c3e88238ed0277b37	36000.0	1	1.0	1.0	0	0	0	0.0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
6380b95b0e6a66200745328eb74cbad3	7200.0	0	1.0	1.0	0	0	0	0.0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
1c377caa63c1698cd447d26e120356f4	151200.0	0	12.0	1.0	1	0	0	5.0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
24e86878c1afc7b43042f190c0edb63c	720.0	1	23.0	1.0	0	0	0	1.0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
565d2d6ea6d46ca18fa5fdf0a0bd9187	50400.0	1	3.0	0.0	0	0	0	0.0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
3ee333e5a470c5e2afc54c0becf68563	950400.0	0	15.0	0.0	1	0	0	3.0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
1eea93175d457df3b436709bce689007	144000.0	0	3.0	0.0	1	0	1	293.0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
4ff0428c6996c751a607ff79e5385cb6	144000.0	1	14.0	0.0	1	0	1	124.0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0
db431bceac4a4e82d88dabb357b455d3	72000.0	1	2.0	0.0	0	1	0	3.0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0
bde8190618a38ee67c11149f1be2709c	72000.0	0	1.0	1.0	0	0	0	0.0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
f22fe94fcbefcfe9e3a6832f1abf5719	39600.0	0	5.0	0.0	1	0	1	25.0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
7cfb7cb753eb6a3954634b0789535059	50400.0	0	4.0	0.0	0	0	0	6.0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
d8b59d84bd032dab774555b7c21f12c6	14400.0	1	22.0	0.0	0	0	0	12.0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
89f83b98d485f862e1b45b750126935b	7200.0	1	6.0	1.0	0	0	1	79.0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
bc02dcd1f6065dcebc70fa4f8bcfb752	108000.0	0	6.0	1.0	0	0	0	0.0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
856c84ba1eaadcf1078d4755b4bcee74	36000.0	0	1.0	1.0	0	0	0	0.0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
70e07a40050af5bb817b8c57bf40d0a6	36000.0	1	1.0	1.0	0	0	0	0.0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
3448b765c6577546fdb82d14de683e38	7200.0	1	12.0	0.0	0	0	1	11.0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
4b2d5f1a383798435a6e089fbce7144f	57600.0	1	6.0	0.0	1	0	0	1.0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
bfafc7a9233f54fabf560a6019d7e775	374400.0	1	17.0	0.0	0	0	1	89.0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
3bb45693f5364008f279ef89314877fe	21600.0	0	1.0	0.0	0	0	1	8.0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
24b5b0205b255687d687877ce7316ac3	28800.0	0	13.0	1.0	0	0	0	3.0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0
8579f776206ef7c160789c097ecdacb7	7200.0	0	2.0	0.0	0	0	1	9.0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
5740416629974e198db646a37341a0ae	108692.352	1	7.0	0.0	1	0	1	13.0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
6583cde055c611bb2da96ec17860e1ed	108000.0	0	1.0	0.0	0	0	0	0.0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
d54e015ae87362d67edfa21a692df1b4	43200.0	1	19.0	1.0	0	0	0	3.0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
45cf2bf10168f176c8f751509c1154db	432000.0	1	7.0	0.0	0	0	1	469.0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
bd67599260b77150f38441db200652c1	36000.0	1	1.0	1.0	0	0	0	0.0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
e096c212bc2862e00976e97f0e131ed8	36000.0	0	12.0	0.0	1	0	0	5.0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
ec381dcb99e8539eef50b90cf4e2c032	43200.0	1	22.0	0.0	1	0	0	7.0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
b654125bc3285f12b8e62778f23f0c06	7200.0	0	2.0	1.0	0	0	1	15.0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
3ea0cc87d1d854bd64281d07759bdd6f	72000.0	1	1.0	1.0	0	0	1	74.0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
862dd275fc71c2c4702458761c636e1a	14400.0	1	17.0	0.0	0	0	1	147.0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0
40eb84fe340078b7870b1abc4784a306	72000.0	0	1.0	1.0	1	0	0	0.0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
299250618cf75588bfd8c84a01069d24	165600.0	1	10.0	0.0	1	0	1	272.0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
8af780980ff5e45d4c703b919d88423c	108000.0	0	8.0	0.0	0	0	0	0.0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
b9ce294aa97455b28dd5fc633815a17e	28080.0	1	17.0	10.0	0	0	0	0.0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
cf81bde5022f9ea0eb44f056af76b030	72000.0	1	5.0	1.0	0	1	1	435.0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1
00db11bbd2f94a9da5eed323d90f1a04	568800.0	0	16.0	0.0	1	0	0	1.0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0
00fe422550ddf388f7b5edc7b9a928ec	194400.0	1	4.0	1.0	0	0	0	3.0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
36bc50a3de98f97c5958879ab4e5c9e0	72000.0	1	7.0	1.0	0	0	1	267.0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
9aec5b2a84247df9d7ee5f0303cfc2fd	7200.0	1	2.0	0.0	0	0	0	0.0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
e8900ee7ef27ff04d4b1d5a491ec8763	36000.0	1	1.0	1.0	0	0	0	0.0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
5e83548c00aba0eda33989a69d085016	21600.0	1	1.0	1.0	0	0	0	0.0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
36c9d55a0b426192f9996bb5236838f0	3096000.0	0	11.0	1.0	0	0	0	0.0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
a4f3ae62c6b80dd8bff91376f1238dc1	43200.0	1	18.0	0.0	1	0	0	2.0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
3c593d827db24485694b70f7ddc4e91a	72000.0	1	4.0	0.0	0	0	0	0.0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
eae208e100cdcf86ca1131b74fb5a899	100800.0	0	17.0	0.0	1	0	1	140.0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
4f25c80166eff19c0e5837b5a1c50ca3	57600.0	1	19.0	0.0	0	0	0	76.0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0
39466146591c3b15bb354e323d3adc8e	331200.0	1	2.0	0.0	0	0	0	1.0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0
71aa840a3de11528a06d8225a561d0b5	72000.0	1	1.0	1.0	0	0	0	0.0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
27c26303fa6d02b9a99e0236b8b99312	3708000.0	1	14.0	1.0	0	0	0	1.0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0
e793f5e8e14bf939deb144dcf52889dd	842400.0	0	19.0	0.0	1	0	0	2.0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
e57cdd01847a996e6e1f19d127765177	36000.0	0	1.0	0.0	0	0	0	0.0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
21048f2a14bdbe2f018c02e97d2130aa	720000.0	0	1.0	0.0	0	0	0	5.0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
d1a45223ebc7af43a73f3b5308ef0de6	7200.0	1	8.0	1.0	0	0	0	1.0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
3a676f9129af3040f2bc5b707b44642b	7200.0	0	15.0	1.0	0	0	0	3.0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0
dc41efad622f94418bfe07d471af592f	36720.0	1	22.0	0.0	1	0	1	13.0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0
9891392bae4c492cb1ac113d3c1b8a0a	43200.0	1	5.0	0.0	1	0	0	0.0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
